"text","locale","scopes","audio_status","asset","families","sources"
"Giỏi lắm! Con đã học xong bài “My Opinion” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “My Order” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “My Plan” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “My Routine” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “My Skills” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “My Turn” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “My Week” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Next Step” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Numbers 1-10” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Numbers 11-20” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Numbers in Life” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “One to Ten” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Online Words” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Place Words” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Plan My Time” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Plan the Day” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Plan Words” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Play Together” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Polite Replies” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Price & Budget” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Private Info” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Problem Phrases” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “S to Z Letters” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “S to Z Words” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Save Resources” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “School Subjects” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “School Words” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Shape Words” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Shapes Around Me” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Shop Words” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Simple Directions” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Simple Solutions” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Small Steps” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Station Words” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Stay Clean” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Stay Private” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Stay Safe” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Stress Signs” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Study Actions” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Study Routine” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Tasty Foods” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Tell What Happened” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Time & Tasks” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Time Blocks” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Town Places” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Transport Words” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Weather Choices” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Weather Words” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Weekend Fun” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Weekend Words” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Weekly Activities” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “What Color?” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “What Shape?” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “What to Wear?” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Where Are We?” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Which Animal?” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giỏi lắm! Con đã học xong bài “Yesterday Actions” rồi. Con muốn luyện lại từ đầu hay học bài tiếp theo?","vi-VN","compatibility","missing_exact_audio","","legacy_guide","lib/features/listening/domain/lesson_guide_flow.dart"
"Giọng của bạn đây.","vi-VN","current","ready","assets/audio/MAIN/RUN-071.vi.v1.mp3","vocabulary_guidance","lib/features/vocabulary/domain/vocabulary_flow_v3.dart"
"Giơ tay lên: Raise your hand hay Open your book?","vi-VN","current","ready","assets/audio/CURRICULUM/84430401517756631cbe5d1d.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Giơ tay lên: Raise your hands hay Bend your knees?","vi-VN","current","ready","assets/audio/CURRICULUM/1eaadb4edf83265d339a6761.vi.v1.mp3","challenge_question","lib/features/listening/presentation/lesson_challenge_screen.dart"
"Giơ tay lên.","vi-VN","current;catalog_only","ready","assets/audio/CURRICULUM/2f05fb679729b49f03c1a673.vi.v1.mp3","core_vi;challenge_answer_vi","lib/features/listening/presentation/lesson_practice_screen.dart;assets/data/listening_lessons.json"
